Namespace(model_path='../../checkpoints/resnet18_cifar10_200.pt', no_cuda=False, target_num=5, test_batch_size=50)
target count: 5
Files already downloaded and verified
======Load Model======
======Make Targets======
======Start Attack======
=======Attacking Target 0=======
Trying: 1 ------> some others
theta_m tensor(-4.1797, device='cuda:0') tensor(3.0567, device='cuda:0')
theta_p tensor(-3.6543, device='cuda:0') tensor(3.0656, device='cuda:0')
=========Processing epoch 0=========
step:   1, lambda: 0.00000, attack: 1.000, cls: 16.717069, reg: 513.283713, reg_best: 513.283713
step: 125, lambda: 4.09600, attack: 1.000, cls: 10.415329, reg: 3.051393, reg_best: 3.051393
step: 126, lambda: 4.09600, attack: 1.000, cls: 10.404928, reg: 3.021167, reg_best: 3.021167
step: 127, lambda: 4.09600, attack: 1.000, cls: 10.400754, reg: 3.009109, reg_best: 3.009109
step: 128, lambda: 4.09600, attack: 1.000, cls: 10.400058, reg: 3.003512, reg_best: 3.003512
step: 129, lambda: 4.09600, attack: 1.000, cls: 10.400097, reg: 3.000806, reg_best: 3.000806
step: 130, lambda: 4.09600, attack: 1.000, cls: 10.402421, reg: 2.999514, reg_best: 2.999514
step: 131, lambda: 4.09600, attack: 1.000, cls: 10.400028, reg: 2.998489, reg_best: 2.998489
up lambda from 4.09600 to 8.19200
step: 132, lambda: 8.19200, attack: 1.000, cls: 10.401119, reg: 2.997501, reg_best: 2.997501
step: 133, lambda: 8.19200, attack: 1.000, cls: 10.401163, reg: 2.997553, reg_best: 2.997501
step: 134, lambda: 8.19200, attack: 1.000, cls: 10.401274, reg: 2.997529, reg_best: 2.997501
step: 135, lambda: 8.19200, attack: 1.000, cls: 10.401671, reg: 2.997558, reg_best: 2.997501
step: 136, lambda: 8.19200, attack: 1.000, cls: 10.396582, reg: 2.993917, reg_best: 2.993917
step: 137, lambda: 8.19200, attack: 1.000, cls: 10.380480, reg: 2.984032, reg_best: 2.984032
step: 138, lambda: 8.19200, attack: 1.000, cls: 10.373428, reg: 2.980519, reg_best: 2.980519
step: 139, lambda: 8.19200, attack: 1.000, cls: 10.376213, reg: 2.982818, reg_best: 2.980519
step: 140, lambda: 8.19200, attack: 1.000, cls: 10.362121, reg: 2.973414, reg_best: 2.973414
step: 141, lambda: 8.19200, attack: 1.000, cls: 10.353104, reg: 2.967780, reg_best: 2.967780
up lambda from 8.19200 to 16.38400
step: 142, lambda: 16.38400, attack: 1.000, cls: 10.302566, reg: 2.944815, reg_best: 2.944815
step: 143, lambda: 16.38400, attack: 1.000, cls: 9.257955, reg: 2.701315, reg_best: 2.701315
step: 144, lambda: 16.38400, attack: 0.550, cls: 2.164550, reg: 1.984643, reg_best: 2.701315
step: 145, lambda: 16.38400, attack: 0.000, cls: 0.000227, reg: 1.227275, reg_best: 2.701315
step: 146, lambda: 16.38400, attack: 0.000, cls: 0.000021, reg: 0.606510, reg_best: 2.701315
step: 147, lambda: 16.38400, attack: 0.000, cls: 0.000009, reg: 0.170790, reg_best: 2.701315
step: 148, lambda: 16.38400, attack: 0.000, cls: 0.000008, reg: 0.056349, reg_best: 2.701315
step: 149, lambda: 16.38400, attack: 0.000, cls: 0.000008, reg: 0.021551, reg_best: 2.701315
step: 150, lambda: 16.38400, attack: 0.000, cls: 0.000008, reg: 0.008684, reg_best: 2.701315
step: 151, lambda: 16.38400, attack: 0.000, cls: 0.000008, reg: 0.003568, reg_best: 2.701315
step: 152, lambda: 16.38400, attack: 0.000, cls: 0.000008, reg: 0.001477, reg_best: 2.701315
step: 153, lambda: 16.38400, attack: 0.000, cls: 0.000008, reg: 0.000613, reg_best: 2.701315
down lambda from 16.38400 to 5.18108
step: 154, lambda: 5.18108, attack: 0.000, cls: 0.000008, reg: 0.000312, reg_best: 2.701315
step: 155, lambda: 5.18108, attack: 0.000, cls: 0.000008, reg: 0.000193, reg_best: 2.701315
step: 156, lambda: 5.18108, attack: 0.000, cls: 0.000008, reg: 0.000096, reg_best: 2.701315
step: 157, lambda: 5.18108, attack: 0.000, cls: 0.000008, reg: 0.000043, reg_best: 2.701315
step: 158, lambda: 5.18108, attack: 0.000, cls: 0.000008, reg: 0.000018, reg_best: 2.701315
step: 159, lambda: 5.18108, attack: 0.000, cls: 0.000008, reg: 0.000008, reg_best: 2.701315
step: 160, lambda: 5.18108, attack: 0.000, cls: 0.000008, reg: 0.000003, reg_best: 2.701315
step: 161, lambda: 5.18108, attack: 0.000, cls: 0.000008, reg: 0.000001, reg_best: 2.701315
step: 162, lambda: 5.18108, attack: 0.000, cls: 0.000008, reg: 0.000001, reg_best: 2.701315
step: 163, lambda: 5.18108, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
down lambda from 5.18108 to 1.63840
step: 164, lambda: 1.63840, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 165, lambda: 1.63840, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 166, lambda: 1.63840, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 167, lambda: 1.63840, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 168, lambda: 1.63840, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 169, lambda: 1.63840, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 170, lambda: 1.63840, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 171, lambda: 1.63840, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 172, lambda: 1.63840, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 173, lambda: 1.63840, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
down lambda from 1.63840 to 0.51811
step: 174, lambda: 0.51811, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 175, lambda: 0.51811, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 176, lambda: 0.51811, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 177, lambda: 0.51811, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 178, lambda: 0.51811, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 179, lambda: 0.51811, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 180, lambda: 0.51811, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 181, lambda: 0.51811, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 182, lambda: 0.51811, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 183, lambda: 0.51811, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
down lambda from 0.51811 to 0.16384
step: 184, lambda: 0.16384, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 185, lambda: 0.16384, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 186, lambda: 0.16384, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 187, lambda: 0.16384, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 188, lambda: 0.16384, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 189, lambda: 0.16384, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 190, lambda: 0.16384, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 191, lambda: 0.16384, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 192, lambda: 0.16384, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
step: 193, lambda: 0.16384, attack: 0.000, cls: 0.000008, reg: 0.000000, reg_best: 2.701315
early stop
From 8 to 0
Current mask: tensor([[[0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.],
         ...,
         [0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.]]], device='cuda:0',
       grad_fn=<BernoulliBackward0>)
Current l0 norm: 3
Current l1 norm: 3.0
Current l2 norm: 1.7320507764816284
Current l_inf norm: 1.0
mask: (32, 32) 0.0 1.0
pattern: (32, 32, 3) 0.0 0.99999994
=======Attacking Target 3=======
Trying: 1 ------> some others
theta_m tensor(-3.8632, device='cuda:0') tensor(4.7183, device='cuda:0')
theta_p tensor(-3.9418, device='cuda:0') tensor(3.7312, device='cuda:0')
=========Processing epoch 0=========
step:   1, lambda: 0.00000, attack: 1.000, cls: 15.756573, reg: 496.452347, reg_best: 496.452347
initialize lambda to 0.00100
step:   2, lambda: 0.00100, attack: 1.000, cls: 17.857353, reg: 498.254961, reg_best: 496.452347
step:   3, lambda: 0.00100, attack: 1.000, cls: 19.062329, reg: 499.974179, reg_best: 496.452347
step:   4, lambda: 0.00100, attack: 1.000, cls: 20.005188, reg: 498.997464, reg_best: 496.452347
step:   5, lambda: 0.00100, attack: 1.000, cls: 20.320016, reg: 496.551860, reg_best: 496.452347
step:   6, lambda: 0.00100, attack: 1.000, cls: 20.852930, reg: 496.043791, reg_best: 496.043791
step:   7, lambda: 0.00100, attack: 1.000, cls: 21.193321, reg: 494.849033, reg_best: 494.849033
step:   8, lambda: 0.00100, attack: 1.000, cls: 21.418390, reg: 493.099323, reg_best: 493.099323
step:   9, lambda: 0.00100, attack: 1.000, cls: 21.748987, reg: 493.011580, reg_best: 493.011580
step:  10, lambda: 0.00100, attack: 1.000, cls: 22.081694, reg: 494.643201, reg_best: 493.011580
step:  11, lambda: 0.00100, attack: 1.000, cls: 22.234585, reg: 496.748476, reg_best: 493.011580
up lambda from 0.00100 to 0.00200
step:  12, lambda: 0.00200, attack: 1.000, cls: 22.388399, reg: 498.942989, reg_best: 493.011580
step:  13, lambda: 0.00200, attack: 1.000, cls: 22.627677, reg: 501.890872, reg_best: 493.011580
step:  14, lambda: 0.00200, attack: 1.000, cls: 22.863633, reg: 502.285707, reg_best: 493.011580
step:  15, lambda: 0.00200, attack: 1.000, cls: 23.081089, reg: 503.766243, reg_best: 493.011580
step:  16, lambda: 0.00200, attack: 1.000, cls: 23.403032, reg: 504.501831, reg_best: 493.011580
step:  17, lambda: 0.00200, attack: 1.000, cls: 23.538148, reg: 507.403636, reg_best: 493.011580
step:  18, lambda: 0.00200, attack: 1.000, cls: 23.792344, reg: 509.878065, reg_best: 493.011580
step:  19, lambda: 0.00200, attack: 1.000, cls: 23.924528, reg: 510.351704, reg_best: 493.011580
step:  20, lambda: 0.00200, attack: 1.000, cls: 23.945571, reg: 511.511063, reg_best: 493.011580
step:  21, lambda: 0.00200, attack: 1.000, cls: 24.049576, reg: 514.296817, reg_best: 493.011580
up lambda from 0.00200 to 0.00400
step:  22, lambda: 0.00400, attack: 1.000, cls: 24.164209, reg: 513.592349, reg_best: 493.011580
step:  23, lambda: 0.00400, attack: 1.000, cls: 24.268313, reg: 513.446774, reg_best: 493.011580
step:  24, lambda: 0.00400, attack: 1.000, cls: 24.553297, reg: 513.947778, reg_best: 493.011580
step:  25, lambda: 0.00400, attack: 1.000, cls: 24.722320, reg: 515.085660, reg_best: 493.011580
step:  26, lambda: 0.00400, attack: 1.000, cls: 24.894708, reg: 516.962439, reg_best: 493.011580
step:  27, lambda: 0.00400, attack: 1.000, cls: 24.985274, reg: 519.042789, reg_best: 493.011580
step:  28, lambda: 0.00400, attack: 1.000, cls: 25.139718, reg: 518.929080, reg_best: 493.011580
step:  29, lambda: 0.00400, attack: 1.000, cls: 25.333825, reg: 519.146884, reg_best: 493.011580
step:  30, lambda: 0.00400, attack: 1.000, cls: 25.196286, reg: 517.812411, reg_best: 493.011580
step:  31, lambda: 0.00400, attack: 1.000, cls: 25.234321, reg: 518.225089, reg_best: 493.011580
up lambda from 0.00400 to 0.00800
step:  32, lambda: 0.00800, attack: 1.000, cls: 25.287753, reg: 516.472141, reg_best: 493.011580
step:  33, lambda: 0.00800, attack: 1.000, cls: 25.428171, reg: 515.234030, reg_best: 493.011580
step:  34, lambda: 0.00800, attack: 1.000, cls: 25.557339, reg: 514.614523, reg_best: 493.011580
step:  35, lambda: 0.00800, attack: 1.000, cls: 25.504373, reg: 514.874203, reg_best: 493.011580
step:  36, lambda: 0.00800, attack: 1.000, cls: 25.493052, reg: 516.435516, reg_best: 493.011580
step:  37, lambda: 0.00800, attack: 1.000, cls: 25.590053, reg: 515.521567, reg_best: 493.011580
step:  38, lambda: 0.00800, attack: 1.000, cls: 25.640382, reg: 514.250745, reg_best: 493.011580
step:  39, lambda: 0.00800, attack: 1.000, cls: 25.644759, reg: 515.710025, reg_best: 493.011580
step:  40, lambda: 0.00800, attack: 1.000, cls: 25.912765, reg: 517.770651, reg_best: 493.011580
step:  41, lambda: 0.00800, attack: 1.000, cls: 26.053190, reg: 517.639215, reg_best: 493.011580
up lambda from 0.00800 to 0.01600
step:  42, lambda: 0.01600, attack: 1.000, cls: 26.192189, reg: 518.466504, reg_best: 493.011580
step:  43, lambda: 0.01600, attack: 1.000, cls: 26.254177, reg: 518.279288, reg_best: 493.011580
step:  44, lambda: 0.01600, attack: 1.000, cls: 26.325874, reg: 518.472272, reg_best: 493.011580
step:  45, lambda: 0.01600, attack: 1.000, cls: 26.366275, reg: 516.001984, reg_best: 493.011580
step:  46, lambda: 0.01600, attack: 1.000, cls: 26.462524, reg: 516.095139, reg_best: 493.011580
step:  47, lambda: 0.01600, attack: 1.000, cls: 26.630538, reg: 516.367850, reg_best: 493.011580
step:  48, lambda: 0.01600, attack: 1.000, cls: 26.709514, reg: 517.279691, reg_best: 493.011580
step:  49, lambda: 0.01600, attack: 1.000, cls: 26.712312, reg: 516.862817, reg_best: 493.011580
step:  50, lambda: 0.01600, attack: 1.000, cls: 26.848183, reg: 515.935745, reg_best: 493.011580
step:  51, lambda: 0.01600, attack: 1.000, cls: 26.883042, reg: 516.099200, reg_best: 493.011580
up lambda from 0.01600 to 0.03200
step:  52, lambda: 0.03200, attack: 1.000, cls: 27.108800, reg: 518.566461, reg_best: 493.011580
step:  53, lambda: 0.03200, attack: 1.000, cls: 27.219332, reg: 515.814011, reg_best: 493.011580
step:  54, lambda: 0.03200, attack: 1.000, cls: 27.312837, reg: 511.278978, reg_best: 493.011580
step:  55, lambda: 0.03200, attack: 1.000, cls: 27.368833, reg: 510.141692, reg_best: 493.011580
step:  56, lambda: 0.03200, attack: 1.000, cls: 27.435550, reg: 508.607516, reg_best: 493.011580
step:  57, lambda: 0.03200, attack: 1.000, cls: 27.392111, reg: 506.195842, reg_best: 493.011580
step:  58, lambda: 0.03200, attack: 1.000, cls: 27.371360, reg: 502.458194, reg_best: 493.011580
step:  59, lambda: 0.03200, attack: 1.000, cls: 27.482609, reg: 498.988573, reg_best: 493.011580
step:  60, lambda: 0.03200, attack: 1.000, cls: 27.473753, reg: 495.116878, reg_best: 493.011580
step:  61, lambda: 0.03200, attack: 1.000, cls: 27.503220, reg: 493.337024, reg_best: 493.011580
up lambda from 0.03200 to 0.06400
step:  62, lambda: 0.06400, attack: 1.000, cls: 27.497035, reg: 490.555357, reg_best: 490.555357
step:  63, lambda: 0.06400, attack: 1.000, cls: 27.462591, reg: 483.991530, reg_best: 483.991530
step:  64, lambda: 0.06400, attack: 1.000, cls: 27.411820, reg: 477.631403, reg_best: 477.631403
step:  65, lambda: 0.06400, attack: 1.000, cls: 27.443050, reg: 472.493480, reg_best: 472.493480
step:  66, lambda: 0.06400, attack: 1.000, cls: 27.442949, reg: 466.279405, reg_best: 466.279405
step:  67, lambda: 0.06400, attack: 1.000, cls: 27.509351, reg: 459.818889, reg_best: 459.818889
step:  68, lambda: 0.06400, attack: 1.000, cls: 27.634325, reg: 451.508723, reg_best: 451.508723
step:  69, lambda: 0.06400, attack: 1.000, cls: 27.690980, reg: 445.680136, reg_best: 445.680136
step:  70, lambda: 0.06400, attack: 1.000, cls: 27.797164, reg: 441.042122, reg_best: 441.042122
step:  71, lambda: 0.06400, attack: 1.000, cls: 27.796439, reg: 437.058508, reg_best: 437.058508
up lambda from 0.06400 to 0.12800
step:  72, lambda: 0.12800, attack: 1.000, cls: 27.780781, reg: 430.282161, reg_best: 430.282161
step:  73, lambda: 0.12800, attack: 1.000, cls: 27.795520, reg: 420.993774, reg_best: 420.993774
step:  74, lambda: 0.12800, attack: 1.000, cls: 27.802713, reg: 412.733116, reg_best: 412.733116
step:  75, lambda: 0.12800, attack: 1.000, cls: 27.804877, reg: 406.338847, reg_best: 406.338847
step:  76, lambda: 0.12800, attack: 1.000, cls: 27.670107, reg: 395.993561, reg_best: 395.993561
step:  77, lambda: 0.12800, attack: 1.000, cls: 27.638433, reg: 387.762366, reg_best: 387.762366
step:  78, lambda: 0.12800, attack: 1.000, cls: 27.514484, reg: 382.138446, reg_best: 382.138446
step:  79, lambda: 0.12800, attack: 1.000, cls: 27.462570, reg: 376.292413, reg_best: 376.292413
step:  80, lambda: 0.12800, attack: 1.000, cls: 27.420665, reg: 370.352367, reg_best: 370.352367
step:  81, lambda: 0.12800, attack: 1.000, cls: 27.430584, reg: 363.415236, reg_best: 363.415236
up lambda from 0.12800 to 0.25600
step:  82, lambda: 0.25600, attack: 1.000, cls: 27.298501, reg: 352.635561, reg_best: 352.635561
step:  83, lambda: 0.25600, attack: 1.000, cls: 27.091381, reg: 334.728966, reg_best: 334.728966
step:  84, lambda: 0.25600, attack: 1.000, cls: 26.788556, reg: 317.276801, reg_best: 317.276801
step:  85, lambda: 0.25600, attack: 1.000, cls: 26.518260, reg: 301.888277, reg_best: 301.888277
step:  86, lambda: 0.25600, attack: 1.000, cls: 26.272999, reg: 286.069588, reg_best: 286.069588
step:  87, lambda: 0.25600, attack: 1.000, cls: 26.247810, reg: 274.674020, reg_best: 274.674020
step:  88, lambda: 0.25600, attack: 1.000, cls: 26.001594, reg: 260.855809, reg_best: 260.855809
step:  89, lambda: 0.25600, attack: 1.000, cls: 25.634692, reg: 248.358520, reg_best: 248.358520
step:  90, lambda: 0.25600, attack: 1.000, cls: 25.361368, reg: 238.291998, reg_best: 238.291998
step:  91, lambda: 0.25600, attack: 1.000, cls: 25.065148, reg: 228.281216, reg_best: 228.281216
up lambda from 0.25600 to 0.51200
step:  92, lambda: 0.51200, attack: 1.000, cls: 24.186700, reg: 209.535952, reg_best: 209.535952
step:  93, lambda: 0.51200, attack: 1.000, cls: 22.982919, reg: 184.866673, reg_best: 184.866673
step:  94, lambda: 0.51200, attack: 1.000, cls: 22.084809, reg: 163.893156, reg_best: 163.893156
step:  95, lambda: 0.51200, attack: 1.000, cls: 21.494956, reg: 148.376598, reg_best: 148.376598
step:  96, lambda: 0.51200, attack: 1.000, cls: 21.338633, reg: 136.511514, reg_best: 136.511514
step:  97, lambda: 0.51200, attack: 1.000, cls: 20.749261, reg: 125.615360, reg_best: 125.615360
step:  98, lambda: 0.51200, attack: 1.000, cls: 20.263546, reg: 117.032619, reg_best: 117.032619
step:  99, lambda: 0.51200, attack: 1.000, cls: 20.024858, reg: 110.957558, reg_best: 110.957558
step: 100, lambda: 0.51200, attack: 1.000, cls: 19.698511, reg: 103.600946, reg_best: 103.600946
step: 101, lambda: 0.51200, attack: 1.000, cls: 19.653162, reg: 97.982195, reg_best: 97.982195
up lambda from 0.51200 to 1.02400
step: 102, lambda: 1.02400, attack: 1.000, cls: 19.281668, reg: 88.500713, reg_best: 88.500713
step: 103, lambda: 1.02400, attack: 1.000, cls: 18.636204, reg: 77.252400, reg_best: 77.252400
step: 104, lambda: 1.02400, attack: 1.000, cls: 17.975131, reg: 68.443559, reg_best: 68.443559
step: 105, lambda: 1.02400, attack: 1.000, cls: 17.685027, reg: 59.843161, reg_best: 59.843161
step: 106, lambda: 1.02400, attack: 1.000, cls: 17.517237, reg: 53.141283, reg_best: 53.141283
step: 107, lambda: 1.02400, attack: 1.000, cls: 17.332140, reg: 48.217084, reg_best: 48.217084
step: 108, lambda: 1.02400, attack: 1.000, cls: 16.910530, reg: 43.263646, reg_best: 43.263646
step: 109, lambda: 1.02400, attack: 1.000, cls: 16.809807, reg: 40.433998, reg_best: 40.433998
step: 110, lambda: 1.02400, attack: 1.000, cls: 16.622778, reg: 37.437359, reg_best: 37.437359
step: 111, lambda: 1.02400, attack: 1.000, cls: 16.342373, reg: 35.875444, reg_best: 35.875444
up lambda from 1.02400 to 2.04800
step: 112, lambda: 2.04800, attack: 1.000, cls: 15.504102, reg: 32.279198, reg_best: 32.279198
step: 113, lambda: 2.04800, attack: 1.000, cls: 13.827398, reg: 28.180996, reg_best: 28.180996
step: 114, lambda: 2.04800, attack: 1.000, cls: 12.087308, reg: 24.895703, reg_best: 24.895703
step: 115, lambda: 2.04800, attack: 1.000, cls: 10.753031, reg: 22.152835, reg_best: 22.152835
step: 116, lambda: 2.04800, attack: 1.000, cls: 9.959231, reg: 20.299627, reg_best: 20.299627
step: 117, lambda: 2.04800, attack: 1.000, cls: 8.657406, reg: 18.810438, reg_best: 18.810438
step: 118, lambda: 2.04800, attack: 1.000, cls: 7.633386, reg: 17.028241, reg_best: 17.028241
step: 119, lambda: 2.04800, attack: 1.000, cls: 7.482800, reg: 15.456752, reg_best: 15.456752
step: 120, lambda: 2.04800, attack: 1.000, cls: 7.124730, reg: 14.106918, reg_best: 14.106918
step: 121, lambda: 2.04800, attack: 1.000, cls: 6.066882, reg: 12.819595, reg_best: 12.819595
up lambda from 2.04800 to 4.09600
step: 122, lambda: 4.09600, attack: 1.000, cls: 4.184772, reg: 10.990113, reg_best: 10.990113
step: 123, lambda: 4.09600, attack: 0.450, cls: 0.982924, reg: 7.984628, reg_best: 10.990113
step: 124, lambda: 4.09600, attack: 0.000, cls: 0.000055, reg: 3.732767, reg_best: 10.990113
step: 125, lambda: 4.09600, attack: 0.000, cls: 0.000005, reg: 1.203155, reg_best: 10.990113
step: 126, lambda: 4.09600, attack: 0.000, cls: 0.000005, reg: 0.397932, reg_best: 10.990113
step: 127, lambda: 4.09600, attack: 0.000, cls: 0.000005, reg: 0.152177, reg_best: 10.990113
step: 128, lambda: 4.09600, attack: 0.000, cls: 0.000005, reg: 0.061372, reg_best: 10.990113
step: 129, lambda: 4.09600, attack: 0.000, cls: 0.000005, reg: 0.025225, reg_best: 10.990113
step: 130, lambda: 4.09600, attack: 0.000, cls: 0.000005, reg: 0.010445, reg_best: 10.990113
step: 131, lambda: 4.09600, attack: 0.000, cls: 0.000005, reg: 0.004338, reg_best: 10.990113
step: 132, lambda: 4.09600, attack: 0.000, cls: 0.000005, reg: 0.001804, reg_best: 10.990113
down lambda from 4.09600 to 1.29527
step: 133, lambda: 1.29527, attack: 0.000, cls: 0.000005, reg: 0.000919, reg_best: 10.990113
step: 134, lambda: 1.29527, attack: 0.000, cls: 0.000005, reg: 0.000567, reg_best: 10.990113
step: 135, lambda: 1.29527, attack: 0.000, cls: 0.000005, reg: 0.000283, reg_best: 10.990113
step: 136, lambda: 1.29527, attack: 0.000, cls: 0.000005, reg: 0.000125, reg_best: 10.990113
step: 137, lambda: 1.29527, attack: 0.000, cls: 0.000005, reg: 0.000048, reg_best: 10.990113
step: 138, lambda: 1.29527, attack: 0.000, cls: 0.000005, reg: 0.000018, reg_best: 10.990113
step: 139, lambda: 1.29527, attack: 0.000, cls: 0.000005, reg: 0.000008, reg_best: 10.990113
step: 140, lambda: 1.29527, attack: 0.000, cls: 0.000005, reg: 0.000003, reg_best: 10.990113
step: 141, lambda: 1.29527, attack: 0.000, cls: 0.000005, reg: 0.000001, reg_best: 10.990113
step: 142, lambda: 1.29527, attack: 0.000, cls: 0.000005, reg: 0.000001, reg_best: 10.990113
down lambda from 1.29527 to 0.40960
step: 143, lambda: 0.40960, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 144, lambda: 0.40960, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 145, lambda: 0.40960, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 146, lambda: 0.40960, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 147, lambda: 0.40960, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 148, lambda: 0.40960, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 149, lambda: 0.40960, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 150, lambda: 0.40960, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 151, lambda: 0.40960, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 152, lambda: 0.40960, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
down lambda from 0.40960 to 0.12953
step: 153, lambda: 0.12953, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 154, lambda: 0.12953, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 155, lambda: 0.12953, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 156, lambda: 0.12953, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 157, lambda: 0.12953, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 158, lambda: 0.12953, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 159, lambda: 0.12953, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 160, lambda: 0.12953, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 161, lambda: 0.12953, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 162, lambda: 0.12953, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
down lambda from 0.12953 to 0.04096
step: 163, lambda: 0.04096, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 164, lambda: 0.04096, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 165, lambda: 0.04096, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 166, lambda: 0.04096, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 167, lambda: 0.04096, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 168, lambda: 0.04096, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 169, lambda: 0.04096, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 170, lambda: 0.04096, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 171, lambda: 0.04096, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
step: 172, lambda: 0.04096, attack: 0.000, cls: 0.000005, reg: 0.000000, reg_best: 10.990113
early stop
From 1 to 6
Current mask: tensor([[[0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.],
         ...,
         [0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.],
         [0., 0., 0.,  ..., 0., 0., 0.]]], device='cuda:0',
       grad_fn=<BernoulliBackward0>)
Current l0 norm: 8
Current l1 norm: 8.0
Current l2 norm: 2.8284270763397217
Current l_inf norm: 1.0
mask: (32, 32) 0.0 1.0
pattern: (32, 32, 3) 2.9802322e-08 1.0
=======Attacking Target 4=======
Trying: 5 ------> some others
